D1,D2
423.50000000000006,0.50875
424.0,0.508688
424.5,0.5198750000000001
425.0,0.505563
425.5,0.50825
426.0,0.509063
426.49999999999994,0.5096250000000001
426.99999999999994,0.508063
427.50000000000006,0.506563
428.0,0.507
428.5,0.5098130000000001
429.0,0.514375
429.5,0.516563
430.0,0.517563
430.5,0.5181250000000001
430.99999999999994,0.517875
431.50000000000006,0.521563
432.0,0.526563
432.5,0.526875
433.0,0.528
433.5,0.527563
434.0,0.5266879999999999
434.5,0.5264380000000001
434.99999999999994,0.528375
435.50000000000006,0.529125
436.00000000000006,0.528938
436.5,0.5265
437.0,0.5245000000000001
437.5,0.5214380000000001
438.0,0.523438
438.5,0.5265
438.99999999999994,0.523063
439.49999999999994,0.521063
440.00000000000006,0.5185
440.5,0.516313
441.0,0.5165000000000001
441.5,0.5185
442.0,0.516813
442.5,0.515438
443.0,0.513188
443.49999999999994,0.511625
444.00000000000006,0.51075
444.5,0.513563
445.0,0.513063
445.5,0.512188
446.0,0.51075
446.5,0.509
447.0,0.507313
447.49999999999994,0.510313
448.00000000000006,0.511438
448.50000000000006,0.5105000000000001
449.0,0.509188
449.5,0.5075000000000001
450.0,0.505313
450.5,0.50625
451.0,0.5092500000000001
451.49999999999994,0.509063
451.99999999999994,0.508625
452.50000000000006,0.507
453.0,0.505375
453.5,0.504438
454.0,0.508563
454.5,0.508688
455.0,0.5078750000000001
455.5,0.506938
455.99999999999994,0.5051249999999999
456.50000000000006,0.50475
457.0,0.506688
457.5,0.507938
458.0,0.5075630000000001
458.5,0.5065000000000001
459.0,0.505
459.5,0.503125
459.99999999999994,0.504688
460.50000000000006,0.507313
461.00000000000006,0.506938
461.5,0.506313
462.0,0.504688
462.5,0.502938
463.0,0.5042500000000001
463.5,0.506688
463.99999999999994,0.506875
464.49999999999994,0.5061880000000001
465.00000000000006,0.5051249999999999
465.5,0.504125
466.0,0.50275
466.5,0.506375
467.0,0.506438
467.5,0.5061880000000001
468.0,0.505188
